75.0	0.0
80.0	1.3
85.0	2.5
90.0	3.7
95.0	4.9
100.0	6.1
105.0	7.2
110.0	8.1
115.0	8.7
120.0	8.5
125.0	7.5
130.0	6.3
135.0	4.5
140.0	3.1
145.0	1.5
150.0	0.2
